timestamp,unit_id,temp,pressure,airflow,vibration,power,temp_change,pressure_change,airflow_change,vibration_change,power_change,temp_rolling_mean,vibration_rolling_mean,high_vibration,low_airflow,high_temp,high_power,risk_score,anomaly,anomaly_score,severity,health_score
2026-01-01 01:45:00,HVAC_1,22.464980321505266,1.160837335383188,318.3896924189716,0.0240675860868483,4.753827136713209,0.9301793508251066,-0.0425908133571133,3.70121098760211,0.0016996239336724,-0.0622880164400303,22.07999573757177,0.0201754722314586,False,False,False,False,0,0.0,0.18559797352668322,normal,100.0
2026-01-01 01:50:00,HVAC_1,21.51775502963164,1.2092316929266151,321.29941397124213,0.0239091143588865,4.752609857824384,-0.9472252918736288,0.0483943575434271,2.909721552270525,-0.0001584717279618,-0.0012172788888253,21.90531228078319,0.0208890295544115,False,False,False,False,0,0.0,0.20009138509372026,normal,100.0
2026-01-01 01:55:00,HVAC_1,21.603863016074715,1.2125246425172935,321.7322410474849,0.0165998763921075,5.046450739432201,0.0861079864430784,0.0032929495906783,0.4328270762427451,-0.007309237966779,0.2938408816078173,21.84061514390143,0.0204826430904137,False,False,False,False,0,0.0,0.2223341071660893,normal,100.0
2026-01-01 02:00:00,HVAC_1,22.087921741989604,1.1642824290986815,329.32887255572376,0.0223691646045589,4.76173930055947,0.4840587259148883,-0.048242213418612,7.596631508238886,0.0057692882124514,-0.2847114388727307,21.79812762684061,0.0216353267368358,False,False,False,False,0,0.0,0.19306652668275048,normal,100.0
2026-01-01 02:05:00,HVAC_1,22.196966082590148,1.25792977895037,315.8965884082414,0.0248168806462216,5.0825561853873,0.1090443406005441,0.0936473498516885,-13.432284147482337,0.0024477160416627,0.3208168848278294,21.90104786041192,0.0223550973736331,False,False,False,False,0,0.0,0.19143643570253532,normal,100.0
2026-01-01 02:10:00,HVAC_1,21.92638356519914,1.1623131917821254,315.5524278518724,0.0159209485751728,4.98457965811718,-0.2705825173910092,-0.0956165871682446,-0.3441605563690473,-0.0088959320710488,-0.0979765272701191,21.966311626165083,0.0212805951106326,False,False,False,False,0,0.0,0.21932607233252388,normal,100.0
2026-01-01 02:15:00,HVAC_1,22.102345592445,1.2006500945938954,327.2676703857866,0.0186767158338102,5.544033833317924,0.175962027245859,0.0383369028117699,11.715242533914193,0.0027557672586374,0.5594541752007434,21.90587250465504,0.0203821167351262,False,False,False,False,0,0.0,0.14564887970890927,normal,100.0
2026-01-01 02:20:00,HVAC_1,21.678732250581668,1.2241236207621593,318.88268607337073,0.0235700024704604,5.094647524914709,-0.4236133418633301,0.0234735261682639,-8.384984312415838,0.0048932866366501,-0.4493863084032146,21.932702041480045,0.0203255980870552,False,False,False,False,0,0.0,0.1964227246700081,normal,100.0
2026-01-01 02:25:00,HVAC_1,21.978151326202937,1.1576603140965798,312.42576387657067,0.0177674252396648,5.171279758864695,0.2994190756212695,-0.0664633066655795,-6.456922196800065,-0.0058025772307956,0.0766322339499856,21.995083426501413,0.0205201895616481,False,False,False,False,0,0.0,0.21344541573392695,normal,100.0
2026-01-01 02:30:00,HVAC_1,22.05195427775536,1.2192658689864415,315.5807128189944,0.0207686255297276,5.0116417436892,0.0738029515524196,0.0616055548898617,3.154948942423744,0.0030012002900628,-0.1596380151754948,21.98908884912904,0.0202534330491762,False,False,False,False,0,0.0,0.2348799905374238,normal,100.0
2026-01-01 02:35:00,HVAC_1,21.657108910650813,1.254152562158764,325.2690102601745,0.0131116531602145,4.812434992016976,-0.3948453671045442,0.0348866931723224,9.688297441180111,-0.0076569723695131,-0.1992067516722242,21.89911265380582,0.0183025618015083,False,False,False,False,0,0.0,0.19004348672927524,normal,100.0
2026-01-01 02:40:00,HVAC_1,22.154514305891816,1.392636574532736,322.8544525534658,0.0256778282009029,5.19080035269864,0.4974053952410031,0.1384840123739721,-2.414557706708706,0.0125661750406884,0.3783653606816646,21.937134443921263,0.0199287084057967,False,False,False,False,0,0.0,0.14165974714536028,normal,100.0
2026-01-01 02:45:00,HVAC_1,22.19541737539173,1.1613587392731213,318.8159069663,0.0175731822608544,5.016374827877264,0.0409030694999188,-0.2312778352596147,-4.0385455871658,-0.0081046459400485,-0.1744255248213759,21.95264640774572,0.0197447861436374,False,False,False,False,0,0.0,0.16782158637730515,normal,100.0
2026-01-01 02:50:00,HVAC_1,22.20587805711236,1.1193642064405174,317.64034067105285,0.0254447529848368,5.012856003819093,0.0104606817206232,-0.0419945328326039,-1.1755662952471653,0.0078715707239824,-0.0035188240581716,22.040504042167505,0.0200572445627001,False,False,False,False,0,0.0,0.22493012414009422,normal,100.0
2026-01-01 02:55:00,HVAC_1,21.676676566621207,1.1634816684141431,321.0822929479099,0.020227859199519,4.869679930478837,-0.5292014904911504,0.0441174619736257,3.441952276857023,-0.0052168937853178,-0.143176073340256,21.99025824890388,0.0204673168893425,False,False,False,False,0,0.0,0.23013837103222884,normal,100.0
2026-01-01 03:00:00,HVAC_1,21.82112781709057,1.2093227157384714,316.69106767615807,0.0242621666739811,4.84149585231346,0.1444512504693627,0.0458410473243282,-4.391225271751807,0.004034307474462,-0.0281840781653768,21.951787172126416,0.0210495737467181,False,False,False,False,0,0.0,0.2331960158455953,normal,100.0
2026-01-01 03:05:00,HVAC_1,21.96557906755993,1.2252493639490227,324.3287759708506,0.0139985179647211,4.933099752831811,0.1444512504693591,0.0159266482105513,7.637708294692516,-0.0102636487092599,0.0916039005183506,22.003198864944604,0.0211973845474692,False,False,False,False,0,0.0,0.20958682861772854,normal,100.0
2026-01-01 03:10:00,HVAC_1,22.52963627208433,1.2202490855480477,313.6955802283248,0.0245893097352738,5.424431239402527,0.5640572045243992,-0.005000278400975,-10.6331957425258,0.0105907917705527,0.4913314865707168,22.065719192643357,0.0210159648031977,False,False,False,False,0,0.0,0.17066172980411826,normal,100.0
2026-01-01 03:15:00,HVAC_1,22.309739578165345,1.263345557459331,313.4039499002508,0.0222190971407311,5.1549268106858674,-0.219896693918983,0.0430964719112834,-0.2916303280740067,-0.0023702125945427,-0.2695044287166599,22.084772893105622,0.0217902839498438,False,False,False,False,0,0.0,0.21462447396238854,normal,100.0
2026-01-01 03:20:00,HVAC_1,21.02761979797928,1.1487806179332856,313.11231957217683,0.0137610840901757,5.326482260786327,-1.2821197801860649,-0.1145649395260455,-0.2916303280739498,-0.0084580130505554,0.1715554501004597,21.88839651658344,0.0198430058007336,False,False,False,False,0,0.0,0.09878139495658411,normal,100.0
2026-01-01 03:25:00,HVAC_1,21.57095758661181,1.2720636644533057,312.8206892441028,0.0258158187607747,5.002046612203918,0.543337788632531,0.12328304652002,-0.2916303280740067,0.012054734670599,-0.3244356485824093,21.87077668658188,0.0207743323942762,False,False,False,False,0,0.0,0.15586727969424924,normal,100.0
2026-01-01 03:30:00,HVAC_1,22.05971790867204,1.16998915614206,320.3490104249501,0.0180734320156912,5.022703469050249,0.4887603220602301,-0.1020745083112457,7.528321180847286,-0.0077423867450835,0.0206568568463314,21.910541701845457,0.0197428766178946,False,False,False,False,0,0.0,0.19961595379571018,normal,100.0
2026-01-01 03:35:00,HVAC_1,22.198639202356315,1.3066516687328134,310.2395610023875,0.019241074524822,5.117663441296916,0.1389212936842732,0.1366625125907534,-10.10944942256259,0.0011676425091308,0.0949599722466665,21.949385057644857,0.020616636044578,False,False,False,False,0,0.0,0.1699640029478281,normal,100.0
2026-01-01 03:40:00,HVAC_1,22.08429756032051,1.1688650240089702,318.9593887482136,0.0175349953267058,4.882127048611157,-0.1143416420358036,-0.1377866447238431,8.71982774582608,-0.0017060791981161,-0.2355363926857583,21.87516193901755,0.0194409169764834,False,False,False,False,0,0.0,0.1974475071989198,normal,100.0
2026-01-01 03:45:00,HVAC_1,22.254880629106307,1.2449799937716626,321.53649760438304,0.0240643105941948,5.125925768384723,0.1705830687857954,0.0761149697626923,2.577108856169445,0.006529315267489,0.2437987197735651,21.86601878084105,0.0197484525520607,False,False,False,False,0,0.0,0.2242975828028556,normal,100.0
2026-01-01 03:50:00,HVAC_1,22.22418808153698,1.2305185132716732,319.89549203017924,0.0205866369165439,5.255532979157685,-0.0306925475693269,-0.0144614804999894,-1.6410055742038026,-0.0034776736776508,0.1296072107729626,22.06544682810066,0.0208860446897887,False,False,False,False,0,0.0,0.2387099236042453,normal,100.0
2026-01-01 03:55:00,HVAC_1,21.82252858334925,1.1891159398386388,325.49388425993595,0.0241270817449401,5.162701927200128,-0.4016594981877297,-0.0414025734330343,5.598392229756712,0.0035404448283961,-0.0928310519575568,22.1073753275569,0.0206045885204829,False,False,False,False,0,0.0,0.21978140099279198,normal,100.0
2026-01-01 04:00:00,HVAC_1,22.3916436421463,1.201050192081638,323.4097648564748,0.0184486662170327,5.064833270497688,0.569115058797049,0.0119342522429992,-2.084119403461159,-0.0056784155279074,-0.09786865670244,22.162696283135944,0.0206671275540398,False,False,False,False,0,0.0,0.22459803734690764,normal,100.0
2026-01-01 04:05:00,HVAC_1,21.960957083689696,1.1590889658383263,330.4619363784273,0.0149699130925014,4.757162277442454,-0.4306865584566033,-0.0419612262433117,7.052171521952516,-0.0034787531245312,-0.3076709930552344,22.123082596691507,0.0199552673153197,False,False,False,False,0,0.0,0.1932707281833459,normal,100.0
2026-01-01 04:10:00,HVAC_1,22.18723594511565,1.231417275463214,319.93876613576543,0.0155137281425708,5.015160911638746,0.2262788614259534,0.0723283096248876,-10.523170242661877,0.0005438150500693,0.2579986341962916,22.14023899415736,0.0196183894512972,False,False,False,False,0,0.0,0.2069129992224989,normal,100.0
2026-01-01 04:15:00,HVAC_1,21.79685148654637,1.1587251401603744,318.39307079173506,0.0220646572713781,4.887255089439205,-0.3903844585692795,-0.0726921353028395,-1.5456953440303778,0.0065509291288072,-0.1279058221995406,22.063900803730707,0.0192851138974945,False,False,False,False,0,0.0,0.22898095232547738,normal,100.0
2026-01-01 04:20:00,HVAC_1,22.073489971332616,1.1746528412314434,317.6448084719084,0.0211602496867881,4.710383131700535,0.2766384847862468,0.015927701071069,-0.7482623198266651,-0.0009044075845899,-0.1768719577386699,22.038784452029983,0.0193807160258685,False,False,False,False,0,0.0,0.24076259834504327,normal,100.0
2026-01-01 04:25:00,HVAC_1,21.57776086768704,1.164077788937378,318.93276424144074,0.02155453782799,5.29507124338991,-0.49572910364558,-0.0105750522940655,1.2879557695323456,0.0003942881412019,0.584688111689375,21.997989832752943,0.0189519587063768,False,False,False,False,0,0.0,0.18355056585367951,normal,100.0
2026-01-01 04:30:00,HVAC_1,21.994295137629194,1.1498735317681097,319.9074343200381,0.0185567068053993,5.064543712067618,0.4165342699421579,-0.0142042571692682,0.9746700785973416,-0.0029978310225907,-0.2305275313222923,21.93176508200009,0.0189699654711046,False,False,False,False,0,0.0,0.23167524053194583,normal,100.0
2026-01-01 04:35:00,HVAC_1,21.751830716934304,1.1945619925771571,322.0085586104948,0.0234507199585555,4.919755905622833,-0.2424644206948905,0.0446884608090474,2.10112429045671,0.0048940131531562,-0.1447878064447847,21.896910687540863,0.0203834332821136,False,False,False,False,0,0.0,0.2350211185015087,normal,100.0
2026-01-01 04:40:00,HVAC_1,22.067227744543125,1.2006296200390898,320.48838049274417,0.0161349510807226,5.0049020348517885,0.3153970276088209,0.0060676274619326,-1.5201781177506175,-0.0073157688778329,0.0851461292289554,21.876909320778772,0.0204869704384722,False,False,False,False,0,0.0,0.23899066323323764,normal,100.0
2026-01-01 04:45:00,HVAC_1,22.36208431225421,1.3076591228755778,316.16326218555974,0.0243616031836033,5.03666840114767,0.2948565677110863,0.107029502836488,-4.325118307184425,0.0082266521028806,0.0317663662958818,21.97111479173008,0.0208697947571764,False,False,False,False,0,0.0,0.19703625550505405,normal,100.0
2026-01-01 04:50:00,HVAC_1,22.6569408799653,1.1595850857322425,322.7720581908196,0.0170030367727798,4.5752208551380384,0.2948565677110899,-0.1480740371433353,6.608796005259876,-0.0073585664108234,-0.4614475460096319,22.06835660983553,0.020176925938175,False,False,False,False,0,0.0,0.14323703711272473,normal,100.0
2026-01-01 04:55:00,HVAC_1,21.84227349349577,1.217087798788858,329.38085419607944,0.0247521191909302,4.884619268867519,-0.8146673864695302,0.0575027130566154,6.608796005259819,0.0077490824181504,0.3093984137294807,22.112442047470317,0.0207098561653317,False,False,False,False,0,0.0,0.1708651175521927,normal,100.0
2026-01-01 05:00:00,HVAC_1,21.603930037893807,1.2915729382927177,325.89720060360645,0.0176541217394764,4.657373094181825,-0.2383434556019636,0.0744851395038597,-3.48365359247299,-0.0070979974514538,-0.2272461746856944,22.047381197514422,0.0205594253210113,False,False,False,False,0,0.0,0.1882748250790937,normal,100.0
2026-01-01 05:05:00,HVAC_1,21.80275157390463,1.194273007737369,326.1890815598673,0.0120278617060281,4.880124995409245,0.1988215360108221,-0.0972999305553485,0.2918809562608544,-0.0056262600334482,0.2227519012274204,22.05586800700948,0.0186556156122567,False,False,False,False,0,0.0,0.20497387124991573,normal,100.0
2026-01-01 05:10:00,HVAC_1,22.00157310991545,1.202349029688237,317.7496726426038,0.0231142496617374,4.786475914123481,0.1988215360108221,0.0080760219508679,-8.439408917263506,0.0110863879557093,-0.0936490812857639,22.04492556790486,0.0198188320424258,False,False,False,False,0,0.0,0.21820495400513323,normal,100.0
2026-01-01 05:15:00,HVAC_1,21.95728615449361,1.2355807439044444,314.37678954081065,0.0123294291463218,5.255535364379702,-0.0442869554218425,0.0332317142162073,-3.3728831017931498,-0.0107848205154156,0.4690594502562204,21.97745920827809,0.0178134697028789,False,False,False,False,0,0.0,0.20126221448030585,normal,100.0
2026-01-01 05:20:00,HVAC_1,22.46534559265676,1.205783731714643,325.89648592031915,0.0203375924070505,5.412149584976397,0.5080594381631514,-0.0297970121898014,11.519696379508504,0.0080081632607287,0.1566142205966958,21.945526660393337,0.0183692289752574,False,False,False,False,0,0.0,0.1742829699494874,normal,100.0
2026-01-01 05:25:00,HVAC_1,22.52660225273296,1.2322687974792574,319.99009667849515,0.0151753826970994,5.137210291999688,0.0612566600762001,0.0264850657646145,-5.906389241824002,-0.005162209709951,-0.2749392929767094,22.05958145359953,0.0167731062262855,False,False,False,False,0,0.0,0.21537953987730996,normal,100.0
2026-01-01 05:30:00,HVAC_1,22.31752734605488,1.1120630256788442,314.08370743667115,0.0098038391111994,4.946118633111088,-0.2090749066780795,-0.1202057718004132,-5.906389241824002,-0.0053715435859,-0.1910916588885998,22.17851433829305,0.0154647257882394,False,False,False,False,0,0.0,0.19032499772767564,normal,100.0
2026-01-01 05:35:00,HVAC_1,22.21526267673879,1.2814307772785645,313.09949270892554,0.0114830878032242,4.988890460220676,-0.1022646693160922,0.1693677515997202,-0.9842147277456093,0.0016792486920247,0.042771827109588,22.24726618876541,0.0153739301377721,False,False,False,False,0,0.0,0.18222546517432808,normal,100.0
2026-01-01 05:40:00,HVAC_1,21.37976736998804,1.1955439980243605,313.47765249747573,0.0233483627441501,5.0733196492193695,-0.8354953067507473,-0.0858867792542039,0.3781597885501924,0.0118652749409259,0.0844291889986932,22.14363189877751,0.0154129489848408,False,False,False,False,0,0.0,0.18263946339607218,normal,100.0
2026-01-01 05:45:00,HVAC_1,21.718036064101792,1.196866045136341,316.47125034885147,0.0150713697683222,5.100809303103569,0.3382686941137507,0.0013220471119805,2.993597851375739,-0.0082769929758279,0.0274896538841993,22.103756883712204,0.0158699390885076,False,False,False,False,0,0.0,0.22849155653632952,normal,100.0
2026-01-01 05:50:00,HVAC_1,21.84092271448827,1.1603563583868828,319.4648482002272,0.0148237883879031,4.889270138930564,0.1228866503864765,-0.0365096867494583,2.993597851375739,-0.0002475813804191,-0.2115391641730051,21.999686404017453,0.014950971751983,False,False,False,False,0,0.0,0.22746363597956237,normal,100.0
2026-01-01 05:55:00,HVAC_1,21.640636632223345,1.165013724600371,321.0698995536711,0.0194383597515458,4.955806080093355,-0.2002860822649239,0.0046573662134881,1.605051353443912,0.0046145713636427,0.0665359411627912,21.85202546726585,0.0156614679277241,False,False,False,False,0,0.0,0.24046332506027562,normal,100.0
2026-01-01 06:00:00,HVAC_1,21.84084965571684,1.171209087967766,318.6247415142418,0.008490394176322,4.69696178756029,0.2002130234934966,0.006195363367395,-2.445158039429316,-0.0109479655752238,-0.2588442925330652,21.77257918554285,0.0154425604385778,False,False,False,False,0,0.0,0.20373325960556904,normal,100.0
2026-01-01 06:05:00,HVAC_1,22.41006228023336,1.2288278481527883,321.5562507727177,0.0353944040422761,5.223914982286916,0.5692126245165205,0.0576187601850224,2.9315092584758986,0.026904009865954,0.5269531947266266,21.80504578612528,0.0194277798117532,False,False,False,False,0,0.0,0.13250740992347587,normal,100.0
2026-01-01 06:10:00,HVAC_1,21.518066103922727,1.2101731817933612,316.2182462735785,0.0128887314520116,4.870685423151495,-0.8919961763106343,-0.0186546663594271,-5.338004499139231,-0.0225056725902644,-0.3532295591354213,21.82809557511439,0.0176845079297301,False,False,False,False,0,0.0,0.1360964239264667,normal,100.0
2026-01-01 06:15:00,HVAC_1,21.98750166355181,1.2843570817536285,324.40819878474724,0.0199601367934169,5.295988827778006,0.4694355596290833,0.0741838999602673,8.18995251116877,0.0070714053414053,0.4253034046265105,21.87300650835606,0.0184993024339125,False,False,False,False,0,0.0,0.17245008360445535,normal,100.0
2026-01-01 06:20:00,HVAC_1,22.456937223180898,1.2269455021842328,314.81376922836773,0.0190483066095819,4.824876349323048,0.4694355596290869,-0.0574115795693956,-9.59442955637951,-0.000911830183835,-0.4711124784549572,21.975675593138163,0.0192033888041923,False,False,False,False,0,0.0,0.18244476661883985,normal,100.0
2026-01-01 06:25:00,HVAC_1,21.5851600807107,1.130071621309043,322.81484618345286,0.0167467871543908,4.902574923247061,-0.8717771424701972,-0.0968738808751898,8.001076955085125,-0.002301519455191,0.0776985739240121,21.96642950121939,0.0187547933713332,False,False,False,False,0,0.0,0.16377444602651298,normal,100.0
2026-01-01 06:30:00,HVAC_1,22.014556488383448,1.158452494179448,321.3522841288992,0.0197488094527543,4.952210390626718,0.4293964076727476,0.0283808728704051,-1.4625620545536435,0.0030020222983634,0.049635467379657,21.995380639997155,0.0206311959174052,False,False,False,False,0,0.0,0.2390257127405886,normal,100.0
2026-01-01 06:35:00,HVAC_1,21.72773090138752,1.1711614334715834,323.7769561291288,0.0225045859381219,4.80448895104029,-0.2868255869959277,0.0127089392921353,2.4246720002295774,0.0027557764853676,-0.1477214395864274,21.88165874352285,0.0184828929000462,False,False,False,False,0,0.0,0.23203456000196965,normal,100.0
2026-01-01 06:40:00,HVAC_1,21.49917841566359,1.2271680096189967,316.6868812052708,0.0228529933429657,4.8473481686914965,-0.2285524857239309,0.0560065761474133,-7.090074923857969,0.0003484074048437,0.0428592176512063,21.87851079547966,0.0201436032152052,False,False,False,False,0,0.0,0.21404631605513336,normal,100.0
2026-01-01 06:45:00,HVAC_1,21.458535369800643,1.212986125086074,315.47841687447794,0.0231929622938868,4.667695987546208,-0.0406430458629465,-0.0141818845329226,-1.2084643307928786,0.0003399689509211,-0.1796521811452889,21.790349746521134,0.0206824074652835,False,False,False,False,0,0.0,0.21914650763555255,normal,100.0
2026-01-01 06:50:00,HVAC_1,21.80444916765936,1.202369933565821,315.6979331735802,0.0180772222788508,5.201258561842888,0.3459137978587137,-0.0106161915202531,0.2195162991022812,-0.005115740015036,0.5335625742966803,21.681601737267545,0.0205205600768283,False,False,False,False,0,0.0,0.20312046796833222,normal,100.0
2026-01-01 06:55:00,HVAC_1,21.826932439143054,1.226490208895764,327.2078431032895,0.0076417774993635,4.840620948905904,0.0224832714836971,0.0241202753299432,11.509909929709297,-0.0104354447794873,-0.3606376129369835,21.7218971303396,0.0190030584676571,False,False,False,False,0,0.0,0.15998886690890674,normal,100.0
2026-01-01 07:00:00,HVAC_1,22.1113437620114,1.169800740664209,320.4329489373645,0.0192216138230396,5.233556412331962,0.284411322868344,-0.056689468231555,-6.774894165925048,0.0115798363236761,0.3929354634260571,21.738028342610928,0.0189151925293713,False,False,False,False,0,0.0,0.20568613719896534,normal,100.0
2026-01-01 07:05:00,HVAC_1,22.076326252990363,1.1756196887963752,317.8372090609019,0.0219722607118914,4.915803103835947,-0.0350175090210349,0.0058189481321662,-2.5957398764625736,0.0027506468888518,-0.3177533084960142,21.796127567878063,0.0188264716583329,False,False,False,False,0,0.0,0.23855146720872938,normal,100.0
2026-01-01 07:10:00,HVAC_1,22.26133741102951,1.183698823391608,326.00606961081974,0.0179596231348922,4.59237509296443,0.1850111580391455,0.0080791345952326,8.168860549917838,-0.0040126375769992,-0.3234280108715177,21.923154067105724,0.0180109099569873,False,False,False,False,0,0.0,0.21205606959836176,normal,100.0
2026-01-01 07:15:00,HVAC_1,21.69757410672478,1.2009209189594776,328.3821865613764,0.0216346368688208,4.956179894238227,-0.5637633043047288,0.0172220955678696,2.37611695055665,0.0036750137339285,0.3638048012737975,21.96299385659308,0.0177511890528097,False,False,False,False,0,0.0,0.19917536365705074,normal,100.0
2026-01-01 07:20:00,HVAC_1,22.07068436743257,1.2385432596943482,312.6070687711008,0.0257187702160346,5.067699281498883,0.3731102607077901,0.0376223407348705,-15.7751177902756,0.0040841333472138,0.1115193872606559,22.007366389888613,0.0190247803756736,False,False,False,False,0,0.0,0.19717819686451987,normal,100.0
